 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
17:50 06.01.2019 	 2,68 	 2,57 	 8 	 10 	 161 	 1014 	 6,4 	  
17:40 06.01.2019 	 2,65 	 2,59 	 7 	 9 	 163 	 1014 	 6,3 	  
17:30 06.01.2019 	 2,61 	 2,54 	 8 	 10 	 166 	 1014 	 6,3 	  
17:20 06.01.2019 	 2,57 	 2,5 	 8 	 10 	 166 	 1014 	 6,2 	  
17:10 06.01.2019 	 2,51 	 2,45 	 8 	 11 	 167 	 1015 	 6,2 	  
17:00 06.01.2019 	 2,46 	 2,32 	 8 	 9 	 170 	 1015 	 6,3 	  
16:50 06.01.2019 	 2,39 	 2,35 	 7 	 10 	 174 	 1015 	 6,1 	  
16:40 06.01.2019 	 2,33 	 2,28 	 9 	 13 	 178 	 1015 	 6,4 	  
16:30 06.01.2019 	 2,25 	 2,08 	 8 	 11 	 171 	 1015 	 6,5 	  
16:20 06.01.2019 	 2,17 	 2 	 8 	 11 	 169 	 1015 	 6,5 	  
16:10 06.01.2019 	 2,09 	 1,91 	 8 	 11 	 171 	 1016 	 6,4 	  
16:00 06.01.2019 	 2 	 1,85 	 8 	 11 	 177 	 1016 	 6,3 	  
15:50 06.01.2019 	 1,91 	 1,73 	 9 	 12 	 180 	 1016 	 6,3 	  
15:40 06.01.2019 	 1,82 	 1,68 	 9 	 11 	 177 	 1016 	 6,5 	  
15:30 06.01.2019 	 1,72 	 1,52 	 9 	 11 	 180 	 1016 	 6,4 	  
15:20 06.01.2019 	 1,63 	 1,48 	 8 	 11 	 181 	 1017 	 6,4 	  
15:10 06.01.2019 	 1,53 	 1,34 	 9 	 12 	 183 	 1017 	 6,4 	  
15:00 06.01.2019 	 1,43 	 1,22 	 9 	 11 	 184 	 1017 	 6,4 	  
14:50 06.01.2019 	 1,34 	 1,23 	 9 	 11 	 185 	 1017 	 6,4 	  
14:40 06.01.2019 	 1,25 	 1,16 	 8 	 11 	 187 	 1017 	 6,3 	  
14:30 06.01.2019 	 1,16 	 0,95 	 8 	 11 	 189 	 1018 	 6,2 	  
14:20 06.01.2019 	 1,07 	 0,84 	 8 	 10 	 190 	 1018 	 6,3 	  
14:10 06.01.2019 	 0,99 	 0,75 	 8 	 11 	 190 	 1018 	 6,3 	  
14:00 06.01.2019 	 0,91 	 0,7 	 7 	 10 	 190 	 1018 	 5,9 	  
13:50 06.01.2019 	 0,84 	 0,59 	 7 	 10 	 188 	 1018 	 5,5 	  
13:40 06.01.2019 	 0,77 	 0,51 	 7 	 11 	 192 	 1019 	 5,7 	  
13:30 06.01.2019 	 0,71 	 0,37 	 8 	 11 	 197 	 1019 	 5,7 	  
13:20 06.01.2019 	 0,66 	 0,38 	 8 	 12 	 200 	 1019 	 5,6 	  
13:10 06.01.2019 	 0,62 	 0,46 	 5 	 10 	 188 	 1020 	 5,3 	  
13:00 06.01.2019 	 0,59 	 0,37 	 5 	 7 	 199 	 1020 	 5,2 	  
12:50 06.01.2019 	 0,56 	 0,36 	 6 	 8 	 198 	 1020 	 5,2 	  
12:40 06.01.2019 	 0,54 	 0,24 	 6 	 8 	 202 	 1020 	 5,2 	  
12:30 06.01.2019 	 0,53 	 0,3 	 6 	 9 	 206 	 1020 	 5 	  
12:20 06.01.2019 	 0,53 	 0,25 	 6 	 9 	 212 	 1020 	 5,2 	  
12:10 06.01.2019 	 0,54 	 0,23 	 6 	 10 	 206 	 1021 	 4,4 	  
12:00 06.01.2019 	 0,56 	 0,2 	 7 	 10 	 207 	 1021 	 4,2 	  
11:50 06.01.2019 	 0,59 	 0,27 	 9 	 16 	 212 	 1021 	 4 	  
11:40 06.01.2019 	 0,63 	 0,31 	 7 	 11 	 216 	 1021 	 5,2 	  
11:30 06.01.2019 	 0,68 	 0,34 	 6 	 9 	 216 	 1021 	 5,1 	  
11:20 06.01.2019 	 0,73 	 0,44 	 7 	 10 	 217 	 1021 	 4,7 	  
11:10 06.01.2019 	 0,79 	 0,4 	 6 	 11 	 220 	 1021 	 4,4 	  
11:00 06.01.2019 	 0,86 	 0,6 	 7 	 11 	 222 	 1021 	 4,5 	  
10:50 06.01.2019 	 0,94 	 0,58 	 7 	 12 	 225 	 1021 	 4,5 	  
10:40 06.01.2019 	 1,02 	 0,73 	 7 	 10 	 227 	 1021 	 4,5 	  
10:30 06.01.2019 	 1,11 	 0,87 	 7 	 11 	 224 	 1021 	 4,5 	  
10:20 06.01.2019 	 1,2 	 0,91 	 8 	 12 	 226 	 1021 	 4,5 	  
10:10 06.01.2019 	 1,3 	 0,99 	 8 	 11 	 223 	 1021 	 4,5 	  
10:00 06.01.2019 	 1,4 	 1,13 	 8 	 12 	 231 	 1021 	 5,1 	  
09:50 06.01.2019 	 1,49 	 1,23 	 8 	 12 	 240 	 1021 	 5,3 	  
09:40 06.01.2019 	 1,6 	 1,39 	 7 	 10 	 244 	 1021 	 5,1 	  
09:30 06.01.2019 	 1,7 	 1,45 	 8 	 13 	 250 	 1021 	 4,5 	  
09:20 06.01.2019 	 1,8 	 1,48 	 7 	 10 	 245 	 1021 	 4,5 	  
09:10 06.01.2019 	 1,91 	 1,6 	 7 	 11 	 248 	 1021 	 4 	  
09:00 06.01.2019 	 2 	 1,77 	 7 	 11 	 250 	 1021 	 3,7 	  
08:50 06.01.2019 	 2,11 	 1,83 	 7 	 11 	 249 	 1021 	 3,5 	  
08:40 06.01.2019 	 2,2 	 1,9 	 7 	 11 	 243 	 1021 	 3,3 	  
08:30 06.01.2019 	 2,29 	 2,07 	 9 	 15 	 248 	 1021 	 3,3 	  
08:20 06.01.2019 	 2,38 	 2,07 	 7 	 11 	 256 	 1021 	 3,1 	  
08:10 06.01.2019 	 2,46 	 2,21 	 8 	 12 	 256 	 1021 	 2,9 	  
08:00 06.01.2019 	 2,54 	 2,3 	 8 	 13 	 245 	 1021 	 2,9 	  
07:50 06.01.2019 	 2,61 	 2,48 	 7 	 13 	 251 	 1022 	 2,9 	  
07:40 06.01.2019 	 2,68 	 2,5 	 8 	 13 	 257 	 1021 	 3,1 	  
07:30 06.01.2019 	 2,74 	 2,58 	 7 	 10 	 248 	 1021 	 4 	  
07:20 06.01.2019 	 2,8 	 2,7 	 7 	 10 	 248 	 1021 	 4 	  
07:10 06.01.2019 	 2,84 	 2,66 	 7 	 12 	 247 	 1021 	 3,7 	  
07:00 06.01.2019 	 2,88 	 2,77 	 8 	 13 	 251 	 1021 	 3,9 	  
06:50 06.01.2019 	 2,92 	 2,71 	 5 	 10 	 266 	 1021 	 3,4 	  
06:40 06.01.2019 	 2,94 	 2,79 	 5 	 9 	 274 	 1021 	 3 	  
06:30 06.01.2019 	 2,96 	 2,78 	 8 	 12 	 246 	 1021 	 4,3 	  
06:20 06.01.2019 	 2,97 	 2,78 	 8 	 12 	 246 	 1021 	 4,3 	  
06:10 06.01.2019 	 2,97 	 2,77 	 6 	 10 	 256 	 1021 	 3,7 	  
06:00 06.01.2019 	 2,97 	 2,85 	 6 	 10 	 245 	 1021 	 3,8 	  
05:50 06.01.2019 	 2,96 	 2,85 	 7 	 11 	 234 	 1021 	 3,7 	  
05:40 06.01.2019 	 2,93 	 2,68 	 7 	 11 	 229 	 1021 	 3,3 	  
05:30 06.01.2019 	 2,9 	 2,81 	 8 	 13 	 226 	 1022 	 3 	  
05:20 06.01.2019 	 2,87 	 2,75 	 7 	 11 	 241 	 1022 	 3,1 	  
05:10 06.01.2019 	 2,83 	 2,67 	 9 	 17 	 249 	 1022 	 2,1 	  
05:00 06.01.2019 	 2,78 	 2,64 	 6 	 9 	 240 	 1022 	 3,7 	  
04:50 06.01.2019 	 2,72 	 2,53 	 6 	 9 	 243 	 1022 	 3,1 	  
04:40 06.01.2019 	 2,66 	 2,47 	 6 	 10 	 252 	 1022 	 2,9 	  
04:30 06.01.2019 	 2,59 	 2,34 	 6 	 10 	 259 	 1022 	 2 	  
04:20 06.01.2019 	 2,51 	 2,27 	 7 	 10 	 262 	 1022 	 2,1 	  
04:10 06.01.2019 	 2,43 	 2,2 	 9 	 13 	 265 	 1022 	 1,4 	  
04:00 06.01.2019 	 2,35 	 2,1 	 8 	 15 	 269 	 1022 	 2,5 	  
03:50 06.01.2019 	 2,26 	 1,96 	 6 	 10 	 263 	 1022 	 3,2 	  
03:40 06.01.2019 	 2,16 	 1,9 	 5 	 8 	 254 	 1022 	 3 	  
03:30 06.01.2019 	 2,07 	 1,8 	 5 	 7 	 257 	 1022 	 2,9 	  
03:20 06.01.2019 	 1,97 	 1,64 	 6 	 9 	 276 	 1022 	 2,4 	  
03:10 06.01.2019 	 1,87 	 1,61 	 9 	 14 	 258 	 1022 	 2,9 	  
03:00 06.01.2019 	 1,77 	 1,45 	 6 	 15 	 242 	 1022 	 4,5 	  
02:50 06.01.2019 	 1,67 	 1,33 	 4 	 6 	 265 	 1022 	 3,2 	  
02:40 06.01.2019 	 1,56 	 1,23 	 5 	 8 	 273 	 1022 	 2,8 	  
02:30 06.01.2019 	 1,46 	 1,11 	 8 	 15 	 269 	 1022 	 2,9 	  
02:20 06.01.2019 	 1,37 	 1,02 	 7 	 13 	 257 	 1022 	 4,4 	  
02:10 06.01.2019 	 1,27 	 0,92 	 9 	 13 	 248 	 1022 	 3,9 	  
02:00 06.01.2019 	 1,18 	 0,81 	 8 	 14 	 242 	 1021 	 4,3 	  
01:50 06.01.2019 	 1,09 	 0,65 	 9 	 15 	 239 	 1021 	 4,1 	  
01:40 06.01.2019 	 1,01 	 0,61 	 9 	 15 	 240 	 1021 	 4,1 	  
01:30 06.01.2019 	 0,93 	 0,53 	 8 	 13 	 244 	 1021 	 4,4 	  
01:20 06.01.2019 	 0,86 	 0,43 	 6 	 10 	 248 	 1022 	 3,6 	  
01:10 06.01.2019 	 0,79 	 0,4 	 6 	 10 	 257 	 1022 	 3,2 	  
01:00 06.01.2019 	 0,73 	 0,36 	 7 	 13 	 262 	 1022 	 2,8 	  
00:50 06.01.2019 	 0,68 	 0,22 	 8 	 13 	 259 	 1022 	 2,9 	  
00:40 06.01.2019 	 0,64 	 0,27 	 9 	 16 	 239 	 1022 	 2,9 	  
00:30 06.01.2019 	 0,6 	 0,2 	 8 	 12 	 239 	 1021 	 3,8 	  
00:20 06.01.2019 	 0,57 	 0,2 	 8 	 14 	 251 	 1021 	 4,3 	  
00:10 06.01.2019 	 0,56 	 0,17 	 10 	 16 	 251 	 1021 	 4,1 	  
00:00 06.01.2019 	 0,55 	 0,21 	 10 	 16 	 249 	 1021 	 4,1 	  
23:50 05.01.2019 	 0,55 	 0,16 	 8 	 12 	 243 	 1021 	 3,6 	  
23:40 05.01.2019 	 0,56 	 0,21 	 9 	 14 	 251 	 1021 	 3,7 	  
23:30 05.01.2019 	 0,57 	 0,22 	 10 	 15 	 252 	 1021 	 4,2 	  
23:20 05.01.2019 	 0,6 	 0,21 	 8 	 13 	 252 	 1021 	 4 	  
23:10 05.01.2019 	 0,64 	 0,24 	 8 	 12 	 246 	 1021 	 3,5 	  
23:00 05.01.2019 	 0,68 	 0,21 	 8 	 12 	 242 	 1021 	 3,4 	  
22:50 05.01.2019 	 0,73 	 0,33 	 9 	 17 	 250 	 1021 	 1,9 	  
22:40 05.01.2019 	 0,78 	 0,52 	 11 	 18 	 253 	 1021 	 2,1 	  
22:30 05.01.2019 	 0,85 	 0,44 	 9 	 14 	 245 	 1021 	 3,7 	  
22:20 05.01.2019 	 0,92 	 0,56 	 8 	 12 	 244 	 1021 	 3,4 	  
22:10 05.01.2019 	 0,99 	 0,61 	 9 	 17 	 255 	 1021 	 2,8 	  
22:00 05.01.2019 	 1,07 	 0,76 	 8 	 14 	 260 	 1021 	 3,4 	  
21:50 05.01.2019 	 1,16 	 0,84 	 10 	 16 	 255 	 1021 	 3,5 	  
21:40 05.01.2019 	 1,24 	 0,99 	 9 	 14 	 245 	 1021 	 3,2 	  
21:30 05.01.2019 	 1,33 	 0,99 	 8 	 13 	 242 	 1021 	 3,3 	  
21:20 05.01.2019 	 1,42 	 1,01 	 9 	 14 	 240 	 1020 	 3,3 	  
21:10 05.01.2019 	 1,51 	 1,16 	 10 	 15 	 243 	 1020 	 3,3 	  
21:00 05.01.2019 	 1,6 	 1,26 	 11 	 17 	 244 	 1020 	 3,5 	  
20:50 05.01.2019 	 1,7 	 1,36 	 10 	 16 	 247 	 1020 	 3,7 	  
20:40 05.01.2019 	 1,79 	 1,61 	 8 	 11 	 247 	 1020 	 3,6 	  
20:30 05.01.2019 	 1,87 	 1,67 	 7 	 11 	 253 	 1020 	 2,9 	  
20:20 05.01.2019 	 1,96 	 1,74 	 7 	 11 	 259 	 1020 	 2,7 	  
20:10 05.01.2019 	 2,04 	 1,71 	 9 	 14 	 261 	 1020 	 2,5 	  
20:00 05.01.2019 	 2,12 	 1,86 	 10 	 18 	 255 	 1020 	 2,6 	  
19:50 05.01.2019 	 2,2 	 1,98 	 8 	 13 	 256 	 1020 	 3,7 	  
19:40 05.01.2019 	 2,27 	 2,15 	 6 	 10 	 265 	 1020 	 3,1 	  
19:30 05.01.2019 	 2,34 	 2,11 	 6 	 9 	 272 	 1020 	 2,9 	  
19:20 05.01.2019 	 2,4 	 2,08 	 6 	 9 	 267 	 1019 	 2,9 	  
19:10 05.01.2019 	 2,46 	 2,3 	 6 	 11 	 263 	 1019 	 3,1 	  
19:00 05.01.2019 	 2,51 	 2,37 	 8 	 14 	 268 	 1019 	 2,7 	  
18:50 05.01.2019 	 2,55 	 2,41 	 7 	 14 	 272 	 1019 	 2,8 	  
18:40 05.01.2019 	 2,6 	 2,44 	 5 	 9 	 271 	 1019 	 2,8 	  
18:30 05.01.2019 	 2,63 	 2,44 	 6 	 10 	 266 	 1019 	 3,1 	  
18:20 05.01.2019 	 2,65 	 2,62 	 7 	 12 	 263 	 1019 	 3,2 	  
18:10 05.01.2019 	 2,67 	 2,59 	 7 	 11 	 264 	 1019 	 3,2 	  
18:00 05.01.2019 	 2,68 	 2,6 	 5 	 8 	 265 	 1019 	 2 	  
17:50 05.01.2019 	 2,69 	 2,58 	 6 	 9 	 268 	 1019 	 1,8 	  
17:40 05.01.2019 	 2,69 	 2,63 	 6 	 11 	 266 	 1019 	 2,2 	  
17:30 05.01.2019 	 2,67 	 2,53 	 5 	 8 	 260 	 1018 	 2 	  
17:20 05.01.2019 	 2,66 	 2,56 	 6 	 9 	 266 	 1018 	 1,7 	  
17:10 05.01.2019 	 2,63 	 2,57 	 8 	 13 	 267 	 1018 	 1,7 	  
17:00 05.01.2019 	 2,6 	 2,44 	 11 	 17 	 265 	 1018 	 1,3 	  
16:50 05.01.2019 	 2,56 	 2,47 	 6 	 16 	 266 	 1018 	 2,7 	  
16:40 05.01.2019 	 2,51 	 2,44 	 5 	 8 	 269 	 1017 	 2 	  
16:30 05.01.2019 	 2,46 	 2,41 	 5 	 8 	 268 	 1017 	 1,7 	  
16:20 05.01.2019 	 2,41 	 2,25 	 6 	 10 	 275 	 1017 	 1,3 	  
16:10 05.01.2019 	 2,34 	 2,17 	 9 	 15 	 284 	 1017 	 1,1 	  
16:00 05.01.2019 	 2,27 	 2,21 	 8 	 16 	 273 	 1017 	 1,4 	  
15:50 05.01.2019 	 2,2 	 2,11 	 4 	 6 	 267 	 1016 	 2,8 	  
15:40 05.01.2019 	 2,12 	 2,09 	 5 	 8 	 268 	 1016 	 2,3 	  
15:30 05.01.2019 	 2,04 	 1,92 	 7 	 10 	 275 	 1016 	 2,3 	  
15:20 05.01.2019 	 1,95 	 1,71 	 9 	 13 	 274 	 1016 	 2,5 	  
15:10 05.01.2019 	 1,87 	 1,7 	 8 	 17 	 254 	 1016 	 2,7 	  
15:00 05.01.2019 	 1,77 	 1,7 	 5 	 9 	 252 	 1016 	 3,8 	  
14:50 05.01.2019 	 1,68 	 1,54 	 5 	 8 	 267 	 1016 	 3,5 	  
14:40 05.01.2019 	 1,59 	 1,43 	 6 	 10 	 274 	 1015 	 3,4 	  
14:30 05.01.2019 	 1,49 	 1,34 	 6 	 11 	 270 	 1015 	 3,4 	  
14:20 05.01.2019 	 1,4 	 1,23 	 5 	 8 	 264 	 1015 	 3,6 	  
14:10 05.01.2019 	 1,31 	 1,27 	 5 	 8 	 269 	 1015 	 3,6 	  
14:00 05.01.2019 	 1,22 	 1,14 	 4 	 5 	 261 	 1015 	 3,6 	  
13:50 05.01.2019 	 1,13 	 0,87 	 5 	 7 	 273 	 1015 	 3,6 	  
13:40 05.01.2019 	 1,05 	 0,89 	 6 	 8 	 273 	 1014 	 3,7 	  
13:30 05.01.2019 	 0,98 	 0,82 	 7 	 10 	 275 	 1014 	 3,9 	  
13:20 05.01.2019 	 0,9 	 0,82 	 8 	 11 	 276 	 1014 	 4,4 	  
13:10 05.01.2019 	 0,83 	 0,66 	 8 	 11 	 276 	 1014 	 4,4 	  
13:00 05.01.2019 	 0,77 	 0,63 	 8 	 11 	 275 	 1013 	 4,4 	  
12:50 05.01.2019 	 0,72 	 0,58 	 8 	 11 	 274 	 1013 	 4,4 	  
12:40 05.01.2019 	 0,68 	 0,6 	 7 	 10 	 273 	 1013 	 4,5 	  
12:30 05.01.2019 	 0,64 	 0,5 	 7 	 10 	 277 	 1013 	 4,4 	  
12:20 05.01.2019 	 0,61 	 0,45 	 8 	 13 	 286 	 1012 	 4,4 	  
12:10 05.01.2019 	 0,59 	 0,46 	 9 	 15 	 271 	 1012 	 4,6 	  
12:00 05.01.2019 	 0,57 	 0,48 	 5 	 7 	 266 	 1012 	 4,9 	  
11:50 05.01.2019 	 0,57 	 0,44 	 5 	 8 	 269 	 1012 	 4,6 	  
11:40 05.01.2019 	 0,57 	 0,48 	 4 	 7 	 266 	 1011 	 4,5 	  
11:30 05.01.2019 	 0,59 	 0,44 	 6 	 11 	 278 	 1011 	 4,4 	  
11:20 05.01.2019 	 0,61 	 0,49 	 8 	 12 	 262 	 1011 	 5,1 	  
11:10 05.01.2019 	 0,64 	 0,49 	 3 	 4 	 254 	 1011 	 4,5 	  
11:00 05.01.2019 	 0,68 	 0,62 	 3 	 4 	 259 	 1011 	 4,6 	  
10:50 05.01.2019 	 0,73 	 0,62 	 3 	 4 	 258 	 1010 	 4,5 	  
10:40 05.01.2019 	 0,78 	 0,64 	 4 	 6 	 271 	 1010 	 4,5 	  
10:30 05.01.2019 	 0,85 	 0,73 	 5 	 7 	 275 	 1010 	 4,5 	  
10:20 05.01.2019 	 0,92 	 0,79 	 6 	 9 	 277 	 1010 	 4,5 	  
10:10 05.01.2019 	 0,99 	 0,87 	 7 	 10 	 272 	 1009 	 4,5 	  
10:00 05.01.2019 	 1,07 	 0,93 	 7 	 11 	 267 	 1009 	 4,6 	  
09:50 05.01.2019 	 1,16 	 1,02 	 7 	 12 	 270 	 1009 	 4,6 	  
09:40 05.01.2019 	 1,25 	 1,12 	 6 	 9 	 268 	 1009 	 4,6 	  
09:30 05.01.2019 	 1,34 	 1,3 	 7 	 10 	 271 	 1009 	 4,4 	  
09:20 05.01.2019 	 1,44 	 1,37 	 7 	 10 	 269 	 1008 	 4,4 	  
09:10 05.01.2019 	 1,54 	 1,43 	 6 	 9 	 269 	 1008 	 4,5 	  
09:00 05.01.2019 	 1,64 	 1,55 	 6 	 10 	 272 	 1008 	 4,5 	  
08:50 05.01.2019 	 1,73 	 1,63 	 7 	 10 	 271 	 1007 	 4,4 	  
08:40 05.01.2019 	 1,83 	 1,71 	 8 	 12 	 270 	 1007 	 4,4 	  
08:30 05.01.2019 	 1,93 	 1,82 	 8 	 12 	 270 	 1007 	 4,4 	  
08:20 05.01.2019 	 2,03 	 1,94 	 9 	 13 	 271 	 1006 	 4,7 	  
08:10 05.01.2019 	 2,12 	 2,12 	 11 	 16 	 270 	 1006 	 5,3 	  
08:00 05.01.2019 	 2,21 	 2,34 	 10 	 16 	 264 	 1006 	 5,3 	  
07:50 05.01.2019 	 2,3 	 2,45 	 8 	 13 	 255 	 1005 	 5,4 	  
07:40 05.01.2019 	 2,38 	 2,45 	 9 	 12 	 188 	 1005 	 6,5 	  
07:30 05.01.2019 	 2,46 	 2,51 	 8 	 10 	 168 	 1005 	 7,6 	  
07:20 05.01.2019 	 2,53 	 2,62 	 8 	 11 	 165 	 1005 	 7,7 	  
07:10 05.01.2019 	 2,6 	 2,69 	 8 	 10 	 160 	 1005 	 7,6 	  
07:00 05.01.2019 	 2,66 	 2,77 	 8 	 11 	 156 	 1005 	 7,7 	  
06:50 05.01.2019 	 2,72 	 2,72 	 8 	 11 	 152 	 1006 	 7,7 	  
06:40 05.01.2019 	 2,77 	 2,85 	 9 	 12 	 148 	 1006 	 7,6 	  
06:30 05.01.2019 	 2,81 	 2,96 	 9 	 13 	 146 	 1006 	 7,7 	  
06:20 05.01.2019 	 2,84 	 2,96 	 10 	 12 	 147 	 1006 	 7,7 	  
06:10 05.01.2019 	 2,87 	 2,97 	 10 	 12 	 148 	 1006 	 7,7 	  
06:00 05.01.2019 	 2,9 	 2,97 	 10 	 13 	 148 	 1007 	 7,7 	  
05:50 05.01.2019 	 2,91 	 3,07 	 10 	 13 	 146 	 1007 	 7,8 	  
05:40 05.01.2019 	 2,92 	 3,06 	 10 	 13 	 146 	 1007 	 7,8 	  
05:30 05.01.2019 	 2,92 	 3,06 	 10 	 13 	 145 	 1007 	 8 	  
05:20 05.01.2019 	 2,91 	 3,07 	 9 	 12 	 148 	 1007 	 7,8 	  
05:10 05.01.2019 	 2,89 	 2,98 	 9 	 12 	 149 	 1008 	 7,7 	  
05:00 05.01.2019 	 2,87 	 3,04 	 9 	 12 	 148 	 1008 	 7,8 	  
04:50 05.01.2019 	 2,84 	 3,02 	 9 	 12 	 150 	 1008 	 7,8 	  
04:40 05.01.2019 	 2,81 	 2,86 	 9 	 13 	 151 	 1008 	 7,9 	  
04:30 05.01.2019 	 2,76 	 2,8 	 9 	 12 	 153 	 1009 	 7,8 	  
04:20 05.01.2019 	 2,71 	 2,84 	 9 	 11 	 153 	 1009 	 7,8 	  
04:10 05.01.2019 	 2,65 	 2,67 	 9 	 12 	 152 	 1009 	 7,8 	  
04:00 05.01.2019 	 2,59 	 2,65 	 9 	 12 	 152 	 1009 	 7,8 	  
03:50 05.01.2019 	 2,52 	 2,56 	 9 	 12 	 151 	 1010 	 7,8 	  
03:40 05.01.2019 	 2,45 	 2,39 	 9 	 11 	 154 	 1010 	 7,7 	  
03:30 05.01.2019 	 2,37 	 2,38 	 9 	 11 	 153 	 1010 	 7,7 	  
03:20 05.01.2019 	 2,29 	 2,27 	 9 	 12 	 153 	 1010 	 7,7 	  
03:10 05.01.2019 	 2,2 	 2,21 	 10 	 13 	 156 	 1010 	 7,8 	  
03:00 05.01.2019 	 2,11 	 1,96 	 10 	 13 	 157 	 1011 	 7,8 	  
02:50 05.01.2019 	 2,01 	 1,96 	 10 	 14 	 157 	 1011 	 7,6 	  
02:40 05.01.2019 	 1,92 	 1,92 	 10 	 13 	 157 	 1011 	 7,7 	  
02:30 05.01.2019 	 1,82 	 1,71 	 9 	 12 	 153 	 1011 	 7,7 	  
02:20 05.01.2019 	 1,73 	 1,61 	 8 	 12 	 151 	 1011 	 7,7 	  
02:10 05.01.2019 	 1,63 	 1,42 	 8 	 11 	 153 	 1011 	 7,7 	  
02:00 05.01.2019 	 1,53 	 1,5 	 9 	 11 	 156 	 1012 	 7,7 	  
01:50 05.01.2019 	 1,43 	 1,37 	 9 	 12 	 154 	 1012 	 7,7 	  
01:40 05.01.2019 	 1,34 	 1,2 	 9 	 12 	 155 	 1012 	 7,7 	  
01:30 05.01.2019 	 1,25 	 1,11 	 9 	 13 	 154 	 1012 	 7,7 	  
01:20 05.01.2019 	 1,16 	 0,95 	 8 	 11 	 153 	 1012 	 7,7 	  
01:10 05.01.2019 	 1,08 	 0,92 	 9 	 12 	 150 	 1012 	 7,6 	  
01:00 05.01.2019 	 1,01 	 0,77 	 9 	 11 	 150 	 1012 	 7,7 	  
00:50 05.01.2019 	 0,93 	 0,75 	 8 	 11 	 150 	 1013 	 7,7 	  
00:40 05.01.2019 	 0,86 	 0,62 	 8 	 10 	 152 	 1013 	 7,6 	  
00:30 05.01.2019 	 0,8 	 0,59 	 7 	 10 	 153 	 1013 	 7,6 	  
00:20 05.01.2019 	 0,75 	 0,56 	 7 	 10 	 150 	 1013 	 7,6 	  
00:10 05.01.2019 	 0,71 	 0,57 	 7 	 10 	 153 	 1013 	 7,6 	  
00:00 05.01.2019 	 0,67 	 0,49 	 7 	 10 	 152 	 1014 	 7,6 	  
23:50 04.01.2019 	 0,64 	 0,34 	 6 	 9 	 155 	 1014 	 7,6 	  
23:40 04.01.2019 	 0,62 	 0,34 	 6 	 9 	 156 	 1014 	 7,4 	  
23:30 04.01.2019 	 0,6 	 0,35 	 7 	 10 	 158 	 1014 	 7,6 	  
23:20 04.01.2019 	 0,59 	 0,45 	 6 	 9 	 157 	 1014 	 7,6 	  
23:10 04.01.2019 	 0,6 	 0,36 	 6 	 9 	 155 	 1014 	 7,6 	  
23:00 04.01.2019 	 0,61 	 0,44 	 6 	 8 	 156 	 1014 	 7,6 	  
22:50 04.01.2019 	 0,63 	 0,36 	 6 	 9 	 157 	 1014 	 7,6 	  
22:40 04.01.2019 	 0,66 	 0,35 	 7 	 10 	 159 	 1014 	 7,6 	  
22:30 04.01.2019 	 0,69 	 0,41 	 7 	 10 	 163 	 1014 	 7,6 	  
22:20 04.01.2019 	 0,74 	 0,46 	 8 	 11 	 165 	 1015 	 7,6 	  
22:10 04.01.2019 	 0,79 	 0,46 	 8 	 10 	 166 	 1015 	 7,7 	  
22:00 04.01.2019 	 0,84 	 0,6 	 8 	 11 	 160 	 1015 	 7,6 	  
21:50 04.01.2019 	 0,9 	 0,58 	 8 	 11 	 158 	 1015 	 7,6 	  
21:40 04.01.2019 	 0,97 	 0,81 	 7 	 9 	 158 	 1015 	 7,7 	  
21:30 04.01.2019 	 1,04 	 0,69 	 7 	 10 	 161 	 1015 	 7,7 	  
21:20 04.01.2019 	 1,12 	 0,93 	 8 	 11 	 162 	 1015 	 7,7 	  
21:10 04.01.2019 	 1,19 	 0,98 	 8 	 10 	 163 	 1015 	 7,8 	  
21:00 04.01.2019 	 1,28 	 1,13 	 8 	 10 	 163 	 1015 	 7,7 	  
20:50 04.01.2019 	 1,37 	 1,06 	 8 	 10 	 162 	 1015 	 7,7 	  
20:40 04.01.2019 	 1,45 	 1,27 	 8 	 10 	 163 	 1015 	 7,6 	  
20:30 04.01.2019 	 1,54 	 1,23 	 9 	 11 	 166 	 1015 	 7,7 	  
20:20 04.01.2019 	 1,62 	 1,42 	 9 	 11 	 167 	 1015 	 7,7 	  
20:10 04.01.2019 	 1,71 	 1,5 	 9 	 11 	 169 	 1015 	 7,6 	  
20:00 04.01.2019 	 1,79 	 1,67 	 9 	 11 	 168 	 1015 	 7,7 	  
19:50 04.01.2019 	 1,88 	 1,79 	 9 	 11 	 166 	 1015 	 7,7 	  
19:40 04.01.2019 	 1,96 	 1,91 	 8 	 10 	 166 	 1015 	 7,7 	  
19:30 04.01.2019 	 2,04 	 1,9 	 9 	 11 	 165 	 1015 	 7,6 	  
19:20 04.01.2019 	 2,12 	 1,88 	 9 	 12 	 165 	 1015 	 7,6 	  
19:10 04.01.2019 	 2,18 	 2,06 	 8 	 11 	 163 	 1015 	 7,6 	  
19:00 04.01.2019 	 2,25 	 2,25 	 8 	 11 	 162 	 1015 	 7,6 	  
18:50 04.01.2019 	 2,32 	 2,33 	 9 	 11 	 160 	 1015 	 7,6 	  
18:40 04.01.2019 	 2,38 	 2,26 	 8 	 11 	 160 	 1015 	 7,6 	  
