Time [yyyy/MM/dd HH:mm:ss],Patreksfjordur: water level (waterlevel) at Patreksfjordur_ FlowFM [m]
2020/02/19 00:40:00,-0.17644
2020/02/19 00:45:00,-0.13964
2020/02/19 00:50:00,-0.1024
2020/02/19 00:55:00,-0.064782
2020/02/19 01:00:00,-0.026869
2020/02/19 01:05:00,0.011285
2020/02/19 01:10:00,0.049627
2020/02/19 01:15:00,0.088106
2020/02/19 01:20:00,0.12667
2020/02/19 01:25:00,0.16525
2020/02/19 01:30:00,0.20382
2020/02/19 01:35:00,0.24233
2020/02/19 01:40:00,0.28074
2020/02/19 01:45:00,0.319
2020/02/19 01:50:00,0.35702
2020/02/19 01:55:00,0.39476
2020/02/19 02:00:00,0.43213
2020/02/19 02:05:00,0.46908
2020/02/19 02:10:00,0.50553
2020/02/19 02:15:00,0.5414
2020/02/19 02:20:00,0.57662
2020/02/19 02:25:00,0.61112
2020/02/19 02:30:00,0.64486
2020/02/19 02:35:00,0.67779
2020/02/19 02:40:00,0.70985
2020/02/19 02:45:00,0.741
2020/02/19 02:50:00,0.77122
2020/02/19 02:55:00,0.80051
2020/02/19 03:00:00,0.82884
2020/02/19 03:05:00,0.85618
2020/02/19 03:10:00,0.88249
2020/02/19 03:15:00,0.90771
2020/02/19 03:20:00,0.93181
2020/02/19 03:25:00,0.95474
2020/02/19 03:30:00,0.97646
2020/02/19 03:35:00,0.99693
2020/02/19 03:40:00,1.0161
2020/02/19 03:45:00,1.034
2020/02/19 03:50:00,1.0507
2020/02/19 03:55:00,1.0661
2020/02/19 04:00:00,1.0803
2020/02/19 04:05:00,1.0932
2020/02/19 04:10:00,1.1049
2020/02/19 04:15:00,1.1153
2020/02/19 04:20:00,1.1245
2020/02/19 04:25:00,1.1323
2020/02/19 04:30:00,1.1389
2020/02/19 04:35:00,1.1442
2020/02/19 04:40:00,1.1481
2020/02/19 04:45:00,1.1507
2020/02/19 04:50:00,1.1519
2020/02/19 04:55:00,1.1519
2020/02/19 05:00:00,1.1505
2020/02/19 05:05:00,1.1477
2020/02/19 05:10:00,1.1435
2020/02/19 05:15:00,1.1378
2020/02/19 05:20:00,1.1306
2020/02/19 05:25:00,1.1218
2020/02/19 05:30:00,1.1114
2020/02/19 05:35:00,1.0994
2020/02/19 05:40:00,1.0859
2020/02/19 05:45:00,1.0708
2020/02/19 05:50:00,1.0542
2020/02/19 05:55:00,1.0361
2020/02/19 06:00:00,1.0167
2020/02/19 06:05:00,0.99585
2020/02/19 06:10:00,0.9738
2020/02/19 06:15:00,0.95057
2020/02/19 06:20:00,0.92625
2020/02/19 06:25:00,0.90091
2020/02/19 06:30:00,0.87458
2020/02/19 06:35:00,0.84729
2020/02/19 06:40:00,0.81904
2020/02/19 06:45:00,0.78982
2020/02/19 06:50:00,0.75963
2020/02/19 06:55:00,0.72848
2020/02/19 07:00:00,0.69645
2020/02/19 07:05:00,0.66358
2020/02/19 07:10:00,0.62996
2020/02/19 07:15:00,0.59569
2020/02/19 07:20:00,0.56083
2020/02/19 07:25:00,0.52547
2020/02/19 07:30:00,0.48967
2020/02/19 07:35:00,0.45352
2020/02/19 07:40:00,0.41711
2020/02/19 07:45:00,0.38054
2020/02/19 07:50:00,0.34388
2020/02/19 07:55:00,0.30716
2020/02/19 08:00:00,0.2704
2020/02/19 08:05:00,0.2336
2020/02/19 08:10:00,0.19675
2020/02/19 08:15:00,0.15981
2020/02/19 08:20:00,0.12279
2020/02/19 08:25:00,0.085702
2020/02/19 08:30:00,0.048636
2020/02/19 08:35:00,0.01169
2020/02/19 08:40:00,-0.02503
2020/02/19 08:45:00,-0.061418
2020/02/19 08:50:00,-0.097375
2020/02/19 08:55:00,-0.1328
2020/02/19 09:00:00,-0.16762
2020/02/19 09:05:00,-0.20174
2020/02/19 09:10:00,-0.2351
2020/02/19 09:15:00,-0.26765
2020/02/19 09:20:00,-0.29929
2020/02/19 09:25:00,-0.32995
2020/02/19 09:30:00,-0.35958
2020/02/19 09:35:00,-0.38812
2020/02/19 09:40:00,-0.41554
2020/02/19 09:45:00,-0.44181
2020/02/19 09:50:00,-0.46689
2020/02/19 09:55:00,-0.49079
2020/02/19 10:00:00,-0.51353
2020/02/19 10:05:00,-0.53517
2020/02/19 10:10:00,-0.55574
2020/02/19 10:15:00,-0.57529
2020/02/19 10:20:00,-0.59382
2020/02/19 10:25:00,-0.61134
2020/02/19 10:30:00,-0.62785
2020/02/19 10:35:00,-0.64334
2020/02/19 10:40:00,-0.65775
2020/02/19 10:45:00,-0.67106
2020/02/19 10:50:00,-0.68323
2020/02/19 10:55:00,-0.69425
2020/02/19 11:00:00,-0.70407
2020/02/19 11:05:00,-0.71266
2020/02/19 11:10:00,-0.71998
2020/02/19 11:15:00,-0.72595
2020/02/19 11:20:00,-0.73056
2020/02/19 11:25:00,-0.73375
2020/02/19 11:30:00,-0.73552
2020/02/19 11:35:00,-0.73585
2020/02/19 11:40:00,-0.73476
2020/02/19 11:45:00,-0.73229
2020/02/19 11:50:00,-0.72848
2020/02/19 11:55:00,-0.72339
2020/02/19 12:00:00,-0.71708
2020/02/19 12:05:00,-0.70962
2020/02/19 12:10:00,-0.70107
2020/02/19 12:15:00,-0.69148
2020/02/19 12:20:00,-0.68093
2020/02/19 12:25:00,-0.66943
2020/02/19 12:30:00,-0.65702
2020/02/19 12:35:00,-0.64368
2020/02/19 12:40:00,-0.62942
2020/02/19 12:45:00,-0.6142
2020/02/19 12:50:00,-0.59801
2020/02/19 12:55:00,-0.58081
2020/02/19 13:00:00,-0.5626
2020/02/19 13:05:00,-0.54339
2020/02/19 13:10:00,-0.5232
2020/02/19 13:15:00,-0.50207
2020/02/19 13:20:00,-0.48008
2020/02/19 13:25:00,-0.45732
2020/02/19 13:30:00,-0.43387
2020/02/19 13:35:00,-0.40982
2020/02/19 13:40:00,-0.38527
2020/02/19 13:45:00,-0.36031
2020/02/19 13:50:00,-0.33502
2020/02/19 13:55:00,-0.30947
2020/02/19 14:00:00,-0.28374
2020/02/19 14:05:00,-0.25787
2020/02/19 14:10:00,-0.23192
2020/02/19 14:15:00,-0.20591
2020/02/19 14:20:00,-0.17986
2020/02/19 14:25:00,-0.15381
2020/02/19 14:30:00,-0.12778
2020/02/19 14:35:00,-0.10184
2020/02/19 14:40:00,-0.076044
2020/02/19 14:45:00,-0.050453
2020/02/19 14:50:00,-0.025095
2020/02/19 14:55:00,1.926E-05
2020/02/19 15:00:00,0.024872
2020/02/19 15:05:00,0.049427
2020/02/19 15:10:00,0.073626
2020/02/19 15:15:00,0.097395
2020/02/19 15:20:00,0.12064
2020/02/19 15:25:00,0.14327
2020/02/19 15:30:00,0.16519
2020/02/19 15:35:00,0.18632
2020/02/19 15:40:00,0.20664
2020/02/19 15:45:00,0.22612
2020/02/19 15:50:00,0.24473
2020/02/19 15:55:00,0.26244
2020/02/19 16:00:00,0.2792
2020/02/19 16:05:00,0.29496
2020/02/19 16:10:00,0.3097
2020/02/19 16:15:00,0.32341
2020/02/19 16:20:00,0.33608
2020/02/19 16:25:00,0.3477
2020/02/19 16:30:00,0.35828
2020/02/19 16:35:00,0.36783
2020/02/19 16:40:00,0.37633
2020/02/19 16:45:00,0.38372
2020/02/19 16:50:00,0.38996
2020/02/19 16:55:00,0.39499
2020/02/19 17:00:00,0.3988
2020/02/19 17:05:00,0.40136
2020/02/19 17:10:00,0.40269
2020/02/19 17:15:00,0.4028
2020/02/19 17:20:00,0.40172
2020/02/19 17:25:00,0.39948
2020/02/19 17:30:00,0.3961
2020/02/19 17:35:00,0.39161
2020/02/19 17:40:00,0.38604
2020/02/19 17:45:00,0.37943
2020/02/19 17:50:00,0.37184
2020/02/19 17:55:00,0.36334
2020/02/19 18:00:00,0.35396
2020/02/19 18:05:00,0.34369
2020/02/19 18:10:00,0.33252
2020/02/19 18:15:00,0.3204
2020/02/19 18:20:00,0.30728
2020/02/19 18:25:00,0.29311
2020/02/19 18:30:00,0.27784
2020/02/19 18:35:00,0.26144
2020/02/19 18:40:00,0.24392
2020/02/19 18:45:00,0.2253
2020/02/19 18:50:00,0.20563
2020/02/19 18:55:00,0.18492
2020/02/19 19:00:00,0.16323
2020/02/19 19:05:00,0.14058
2020/02/19 19:10:00,0.11704
2020/02/19 19:15:00,0.092675
2020/02/19 19:20:00,0.067549
2020/02/19 19:25:00,0.041746
2020/02/19 19:30:00,0.01536
2020/02/19 19:35:00,-0.011512
2020/02/19 19:40:00,-0.038785
2020/02/19 19:45:00,-0.066389
2020/02/19 19:50:00,-0.094272
2020/02/19 19:55:00,-0.12238
2020/02/19 20:00:00,-0.15067
2020/02/19 20:05:00,-0.17908
2020/02/19 20:10:00,-0.20756
2020/02/19 20:15:00,-0.23603
2020/02/19 20:20:00,-0.26443
2020/02/19 20:25:00,-0.29269
2020/02/19 20:30:00,-0.32075
2020/02/19 20:35:00,-0.34854
2020/02/19 20:40:00,-0.37605
2020/02/19 20:45:00,-0.40321
2020/02/19 20:50:00,-0.42998
2020/02/19 20:55:00,-0.45631
2020/02/19 21:00:00,-0.48215
2020/02/19 21:05:00,-0.50742
2020/02/19 21:10:00,-0.53209
2020/02/19 21:15:00,-0.5561
2020/02/19 21:20:00,-0.5794
2020/02/19 21:25:00,-0.60195
2020/02/19 21:30:00,-0.62371
2020/02/19 21:35:00,-0.64462
2020/02/19 21:40:00,-0.66465
2020/02/19 21:45:00,-0.68372
2020/02/19 21:50:00,-0.70179
2020/02/19 21:55:00,-0.7188
2020/02/19 22:00:00,-0.73471
2020/02/19 22:05:00,-0.74949
2020/02/19 22:10:00,-0.76313
2020/02/19 22:15:00,-0.77558
2020/02/19 22:20:00,-0.78684
2020/02/19 22:25:00,-0.79685
2020/02/19 22:30:00,-0.80557
2020/02/19 22:35:00,-0.81295
2020/02/19 22:40:00,-0.81893
2020/02/19 22:45:00,-0.82349
2020/02/19 22:50:00,-0.82659
2020/02/19 22:55:00,-0.82822
2020/02/19 23:00:00,-0.82841
2020/02/19 23:05:00,-0.82715
2020/02/19 23:10:00,-0.82447
2020/02/19 23:15:00,-0.82037
2020/02/19 23:20:00,-0.81485
2020/02/19 23:25:00,-0.8079
2020/02/19 23:30:00,-0.79952
2020/02/19 23:35:00,-0.7897
2020/02/19 23:40:00,-0.77841
2020/02/19 23:45:00,-0.76565
2020/02/19 23:50:00,-0.7514
2020/02/19 23:55:00,-0.73564
2020/02/20 00:00:00,-0.71837
2020/02/20 00:05:00,-0.69956
2020/02/20 00:10:00,-0.67922
2020/02/20 00:15:00,-0.65736
2020/02/20 00:20:00,-0.634
2020/02/20 00:25:00,-0.60921
2020/02/20 00:30:00,-0.58302
2020/02/20 00:35:00,-0.55552
2020/02/20 00:40:00,-0.52677
2020/02/20 00:45:00,-0.49683
2020/02/20 00:50:00,-0.46578
2020/02/20 00:55:00,-0.43367
2020/02/20 01:00:00,-0.40056
2020/02/20 01:05:00,-0.3665
2020/02/20 01:10:00,-0.33155
2020/02/20 01:15:00,-0.29572
2020/02/20 01:20:00,-0.25906
2020/02/20 01:25:00,-0.22163
2020/02/20 01:30:00,-0.18348
2020/02/20 01:35:00,-0.14467
2020/02/20 01:40:00,-0.10527
2020/02/20 01:45:00,-0.06532
2020/02/20 01:50:00,-0.024884
2020/02/20 01:55:00,0.015996
2020/02/20 02:00:00,0.057281
2020/02/20 02:05:00,0.098938
2020/02/20 02:10:00,0.14093
2020/02/20 02:15:00,0.18321
2020/02/20 02:20:00,0.22572
2020/02/20 02:25:00,0.26842
2020/02/20 02:30:00,0.31124
2020/02/20 02:35:00,0.35414
2020/02/20 02:40:00,0.39706
2020/02/20 02:45:00,0.43993
2020/02/20 02:50:00,0.48268
2020/02/20 02:55:00,0.52523
2020/02/20 03:00:00,0.56747
2020/02/20 03:05:00,0.60929
2020/02/20 03:10:00,0.65056
2020/02/20 03:15:00,0.6912
2020/02/20 03:20:00,0.73111
2020/02/20 03:25:00,0.77024
2020/02/20 03:30:00,0.8085
2020/02/20 03:35:00,0.84585
2020/02/20 03:40:00,0.88219
2020/02/20 03:45:00,0.91745
2020/02/20 03:50:00,0.95153
2020/02/20 03:55:00,0.98437
2020/02/20 04:00:00,1.0159
2020/02/20 04:05:00,1.0461
2020/02/20 04:10:00,1.075
2020/02/20 04:15:00,1.1026
2020/02/20 04:20:00,1.1289
2020/02/20 04:25:00,1.1538
2020/02/20 04:30:00,1.1775
2020/02/20 04:35:00,1.1999
2020/02/20 04:40:00,1.2208
2020/02/20 04:45:00,1.2404
2020/02/20 04:50:00,1.2584
2020/02/20 04:55:00,1.275
2020/02/20 05:00:00,1.2901
2020/02/20 05:05:00,1.3037
2020/02/20 05:10:00,1.3158
2020/02/20 05:15:00,1.3263
2020/02/20 05:20:00,1.3353
2020/02/20 05:25:00,1.3428
2020/02/20 05:30:00,1.3486
2020/02/20 05:35:00,1.3529
2020/02/20 05:40:00,1.3555
2020/02/20 05:45:00,1.3565
2020/02/20 05:50:00,1.3557
2020/02/20 05:55:00,1.3533
2020/02/20 06:00:00,1.3491
2020/02/20 06:05:00,1.3432
2020/02/20 06:10:00,1.3356
2020/02/20 06:15:00,1.3262
2020/02/20 06:20:00,1.315
2020/02/20 06:25:00,1.3021
2020/02/20 06:30:00,1.2872
2020/02/20 06:35:00,1.2706
2020/02/20 06:40:00,1.2521
2020/02/20 06:45:00,1.2318
2020/02/20 06:50:00,1.2097
2020/02/20 06:55:00,1.186
2020/02/20 07:00:00,1.1607
2020/02/20 07:05:00,1.1337
2020/02/20 07:10:00,1.105
2020/02/20 07:15:00,1.0748
2020/02/20 07:20:00,1.0431
2020/02/20 07:25:00,1.0099
2020/02/20 07:30:00,0.97527
2020/02/20 07:35:00,0.93941
2020/02/20 07:40:00,0.9024
2020/02/20 07:45:00,0.86432
2020/02/20 07:50:00,0.82527
2020/02/20 07:55:00,0.78533
2020/02/20 08:00:00,0.74454
2020/02/20 08:05:00,0.70294
2020/02/20 08:10:00,0.66061
2020/02/20 08:15:00,0.61757
2020/02/20 08:20:00,0.5739
2020/02/20 08:25:00,0.52967
2020/02/20 08:30:00,0.48495
2020/02/20 08:35:00,0.43981
2020/02/20 08:40:00,0.39429
2020/02/20 08:45:00,0.34842
2020/02/20 08:50:00,0.30227
2020/02/20 08:55:00,0.25588
2020/02/20 09:00:00,0.20935
2020/02/20 09:05:00,0.16278
2020/02/20 09:10:00,0.11626
2020/02/20 09:15:00,0.06988
2020/02/20 09:20:00,0.023712
2020/02/20 09:25:00,-0.022157
2020/02/20 09:30:00,-0.067659
2020/02/20 09:35:00,-0.11274
2020/02/20 09:40:00,-0.15737
2020/02/20 09:45:00,-0.20146
2020/02/20 09:50:00,-0.2449
2020/02/20 09:55:00,-0.28759
2020/02/20 10:00:00,-0.32943
2020/02/20 10:05:00,-0.37032
2020/02/20 10:10:00,-0.41017
2020/02/20 10:15:00,-0.44889
2020/02/20 10:20:00,-0.48644
2020/02/20 10:25:00,-0.52279
2020/02/20 10:30:00,-0.55793
2020/02/20 10:35:00,-0.59188
2020/02/20 10:40:00,-0.62462
2020/02/20 10:45:00,-0.65611
2020/02/20 10:50:00,-0.68631
2020/02/20 10:55:00,-0.71519
2020/02/20 11:00:00,-0.74271
2020/02/20 11:05:00,-0.76883
2020/02/20 11:10:00,-0.7935
2020/02/20 11:15:00,-0.81672
2020/02/20 11:20:00,-0.83849
2020/02/20 11:25:00,-0.85883
2020/02/20 11:30:00,-0.87776
2020/02/20 11:35:00,-0.89529
2020/02/20 11:40:00,-0.91146
2020/02/20 11:45:00,-0.92626
2020/02/20 11:50:00,-0.93968
2020/02/20 11:55:00,-0.95167
2020/02/20 12:00:00,-0.96219
2020/02/20 12:05:00,-0.97117
2020/02/20 12:10:00,-0.97856
2020/02/20 12:15:00,-0.98429
2020/02/20 12:20:00,-0.98831
2020/02/20 12:25:00,-0.99057
2020/02/20 12:30:00,-0.99106
2020/02/20 12:35:00,-0.98975
2020/02/20 12:40:00,-0.98667
2020/02/20 12:45:00,-0.98184
2020/02/20 12:50:00,-0.9753
2020/02/20 12:55:00,-0.96712
2020/02/20 13:00:00,-0.95737
2020/02/20 13:05:00,-0.94617
2020/02/20 13:10:00,-0.93359
2020/02/20 13:15:00,-0.91973
2020/02/20 13:20:00,-0.90463
2020/02/20 13:25:00,-0.88834
2020/02/20 13:30:00,-0.87086
2020/02/20 13:35:00,-0.85217
2020/02/20 13:40:00,-0.83224
2020/02/20 13:45:00,-0.81102
2020/02/20 13:50:00,-0.7885
2020/02/20 13:55:00,-0.76467
2020/02/20 14:00:00,-0.73955
2020/02/20 14:05:00,-0.71315
2020/02/20 14:10:00,-0.68551
2020/02/20 14:15:00,-0.65667
2020/02/20 14:20:00,-0.62667
2020/02/20 14:25:00,-0.5956
2020/02/20 14:30:00,-0.56358
2020/02/20 14:35:00,-0.53074
2020/02/20 14:40:00,-0.49719
2020/02/20 14:45:00,-0.46304
2020/02/20 14:50:00,-0.42839
2020/02/20 14:55:00,-0.39336
2020/02/20 15:00:00,-0.35806
2020/02/20 15:05:00,-0.32258
2020/02/20 15:10:00,-0.28703
2020/02/20 15:15:00,-0.2515
2020/02/20 15:20:00,-0.21607
2020/02/20 15:25:00,-0.18079
2020/02/20 15:30:00,-0.14564
2020/02/20 15:35:00,-0.11062
2020/02/20 15:40:00,-0.075689
2020/02/20 15:45:00,-0.040882
2020/02/20 15:50:00,-0.0062508
2020/02/20 15:55:00,0.02812
2020/02/20 16:00:00,0.062118
2020/02/20 16:05:00,0.095608
2020/02/20 16:10:00,0.12847
2020/02/20 16:15:00,0.16062
2020/02/20 16:20:00,0.192
2020/02/20 16:25:00,0.22259
2020/02/20 16:30:00,0.25237
2020/02/20 16:35:00,0.28127
2020/02/20 16:40:00,0.30922
2020/02/20 16:45:00,0.33614
2020/02/20 16:50:00,0.36194
2020/02/20 16:55:00,0.38654
2020/02/20 17:00:00,0.40987
2020/02/20 17:05:00,0.43187
2020/02/20 17:10:00,0.4525
2020/02/20 17:15:00,0.47174
2020/02/20 17:20:00,0.48956
2020/02/20 17:25:00,0.50596
2020/02/20 17:30:00,0.52093
2020/02/20 17:35:00,0.53446
2020/02/20 17:40:00,0.54655
2020/02/20 17:45:00,0.55722
2020/02/20 17:50:00,0.56645
2020/02/20 17:55:00,0.57425
2020/02/20 18:00:00,0.58058
2020/02/20 18:05:00,0.58543
2020/02/20 18:10:00,0.58878
2020/02/20 18:15:00,0.59064
2020/02/20 18:20:00,0.59102
2020/02/20 18:25:00,0.58995
2020/02/20 18:30:00,0.58749
2020/02/20 18:35:00,0.5837
2020/02/20 18:40:00,0.57862
2020/02/20 18:45:00,0.57232
2020/02/20 18:50:00,0.56484
2020/02/20 18:55:00,0.55617
2020/02/20 19:00:00,0.54629
2020/02/20 19:05:00,0.53516
2020/02/20 19:10:00,0.52272
2020/02/20 19:15:00,0.50891
2020/02/20 19:20:00,0.49369
2020/02/20 19:25:00,0.477
2020/02/20 19:30:00,0.45883
2020/02/20 19:35:00,0.43919
2020/02/20 19:40:00,0.41811
2020/02/20 19:45:00,0.39563
2020/02/20 19:50:00,0.37179
2020/02/20 19:55:00,0.34665
2020/02/20 20:00:00,0.32027
2020/02/20 20:05:00,0.29272
2020/02/20 20:10:00,0.26408
2020/02/20 20:15:00,0.23441
2020/02/20 20:20:00,0.20379
2020/02/20 20:25:00,0.17232
2020/02/20 20:30:00,0.14009
2020/02/20 20:35:00,0.10719
2020/02/20 20:40:00,0.073698
2020/02/20 20:45:00,0.039684
2020/02/20 20:50:00,0.0052277
2020/02/20 20:55:00,-0.02959
2020/02/20 21:00:00,-0.064689
2020/02/20 21:05:00,-0.099989
2020/02/20 21:10:00,-0.13541
2020/02/20 21:15:00,-0.17086
2020/02/20 21:20:00,-0.20625
2020/02/20 21:25:00,-0.24151
2020/02/20 21:30:00,-0.27658
2020/02/20 21:35:00,-0.3114
2020/02/20 21:40:00,-0.34593
2020/02/20 21:45:00,-0.38011
2020/02/20 21:50:00,-0.41389
2020/02/20 21:55:00,-0.44718
2020/02/20 22:00:00,-0.47993
2020/02/20 22:05:00,-0.51204
2020/02/20 22:10:00,-0.54343
2020/02/20 22:15:00,-0.57403
2020/02/20 22:20:00,-0.60376
2020/02/20 22:25:00,-0.63257
2020/02/20 22:30:00,-0.66039
2020/02/20 22:35:00,-0.68715
2020/02/20 22:40:00,-0.7128
2020/02/20 22:45:00,-0.73726
2020/02/20 22:50:00,-0.7605
2020/02/20 22:55:00,-0.78246
2020/02/20 23:00:00,-0.80312
2020/02/20 23:05:00,-0.82246
2020/02/20 23:10:00,-0.84044
2020/02/20 23:15:00,-0.85702
2020/02/20 23:20:00,-0.87219
2020/02/20 23:25:00,-0.88591
2020/02/20 23:30:00,-0.89815
2020/02/20 23:35:00,-0.90886
2020/02/20 23:40:00,-0.91803
2020/02/20 23:45:00,-0.92563
2020/02/20 23:50:00,-0.93165
2020/02/20 23:55:00,-0.9361
2020/02/21 00:00:00,-0.93899
2020/02/21 00:05:00,-0.94031
2020/02/21 00:10:00,-0.94007
2020/02/21 00:15:00,-0.93824
2020/02/21 00:20:00,-0.93483
2020/02/21 00:25:00,-0.92977
2020/02/21 00:30:00,-0.92302
2020/02/21 00:35:00,-0.91451
2020/02/21 00:40:00,-0.90415
2020/02/21 00:45:00,-0.89188
2020/02/21 00:50:00,-0.87763
2020/02/21 00:55:00,-0.86137
2020/02/21 01:00:00,-0.8431
2020/02/21 01:05:00,-0.82282
2020/02/21 01:10:00,-0.80062
2020/02/21 01:15:00,-0.77656
2020/02/21 01:20:00,-0.75075
2020/02/21 01:25:00,-0.72328
2020/02/21 01:30:00,-0.69426
2020/02/21 01:35:00,-0.66377
2020/02/21 01:40:00,-0.63191
2020/02/21 01:45:00,-0.59878
2020/02/21 01:50:00,-0.56441
2020/02/21 01:55:00,-0.52887
2020/02/21 02:00:00,-0.49217
2020/02/21 02:05:00,-0.45433
2020/02/21 02:10:00,-0.41536
2020/02/21 02:15:00,-0.37524
2020/02/21 02:20:00,-0.334
2020/02/21 02:25:00,-0.29164
2020/02/21 02:30:00,-0.24822
2020/02/21 02:35:00,-0.20378
2020/02/21 02:40:00,-0.15842
2020/02/21 02:45:00,-0.11224
2020/02/21 02:50:00,-0.065364
2020/02/21 02:55:00,-0.017927
2020/02/21 03:00:00,0.029956
2020/02/21 03:05:00,0.078193
2020/02/21 03:10:00,0.12671
2020/02/21 03:15:00,0.17544
2020/02/21 03:20:00,0.22431
2020/02/21 03:25:00,0.27326
2020/02/21 03:30:00,0.32221
2020/02/21 03:35:00,0.37109
2020/02/21 03:40:00,0.4198
2020/02/21 03:45:00,0.46828
2020/02/21 03:50:00,0.51643
2020/02/21 03:55:00,0.56421
2020/02/21 04:00:00,0.61154
2020/02/21 04:05:00,0.65838
2020/02/21 04:10:00,0.70462
2020/02/21 04:15:00,0.75019
2020/02/21 04:20:00,0.79496
2020/02/21 04:25:00,0.83885
2020/02/21 04:30:00,0.88174
2020/02/21 04:35:00,0.92357
2020/02/21 04:40:00,0.96424
2020/02/21 04:45:00,1.0037
2020/02/21 04:50:00,1.0418
2020/02/21 04:55:00,1.0785
2020/02/21 05:00:00,1.1138
2020/02/21 05:05:00,1.1475
2020/02/21 05:10:00,1.1797
2020/02/21 05:15:00,1.2104
2020/02/21 05:20:00,1.2393
2020/02/21 05:25:00,1.2666
2020/02/21 05:30:00,1.2923
2020/02/21 05:35:00,1.3162
2020/02/21 05:40:00,1.3384
2020/02/21 05:45:00,1.3588
2020/02/21 05:50:00,1.3775
2020/02/21 05:55:00,1.3944
2020/02/21 06:00:00,1.4096
2020/02/21 06:05:00,1.423
2020/02/21 06:10:00,1.4347
2020/02/21 06:15:00,1.4447
2020/02/21 06:20:00,1.4531
2020/02/21 06:25:00,1.4598
2020/02/21 06:30:00,1.4648
2020/02/21 06:35:00,1.468
2020/02/21 06:40:00,1.4694
2020/02/21 06:45:00,1.4689
2020/02/21 06:50:00,1.4664
2020/02/21 06:55:00,1.462
2020/02/21 07:00:00,1.4556
2020/02/21 07:05:00,1.4472
2020/02/21 07:10:00,1.4368
2020/02/21 07:15:00,1.4245
2020/02/21 07:20:00,1.4103
2020/02/21 07:25:00,1.3941
2020/02/21 07:30:00,1.3759
2020/02/21 07:35:00,1.3557
2020/02/21 07:40:00,1.3334
2020/02/21 07:45:00,1.3091
2020/02/21 07:50:00,1.2827
2020/02/21 07:55:00,1.2543
2020/02/21 08:00:00,1.224
2020/02/21 08:05:00,1.1919
2020/02/21 08:10:00,1.158
2020/02/21 08:15:00,1.1224
2020/02/21 08:20:00,1.0853
2020/02/21 08:25:00,1.0466
2020/02/21 08:30:00,1.0064
2020/02/21 08:35:00,0.96496
2020/02/21 08:40:00,0.92228
2020/02/21 08:45:00,0.87853
2020/02/21 08:50:00,0.83383
2020/02/21 08:55:00,0.78829
2020/02/21 09:00:00,0.74202
2020/02/21 09:05:00,0.6951
2020/02/21 09:10:00,0.64757
2020/02/21 09:15:00,0.59943
2020/02/21 09:20:00,0.55068
2020/02/21 09:25:00,0.50135
2020/02/21 09:30:00,0.45148
2020/02/21 09:35:00,0.40113
2020/02/21 09:40:00,0.35033
2020/02/21 09:45:00,0.29914
2020/02/21 09:50:00,0.24759
2020/02/21 09:55:00,0.19576
2020/02/21 10:00:00,0.14374
2020/02/21 10:05:00,0.091614
2020/02/21 10:10:00,0.039466
2020/02/21 10:15:00,-0.012599
2020/02/21 10:20:00,-0.064422
2020/02/21 10:25:00,-0.1158
2020/02/21 10:30:00,-0.16651
2020/02/21 10:35:00,-0.21637
2020/02/21 10:40:00,-0.26522
2020/02/21 10:45:00,-0.31294
2020/02/21 10:50:00,-0.35945
2020/02/21 10:55:00,-0.40468
2020/02/21 11:00:00,-0.44864
2020/02/21 11:05:00,-0.49131
2020/02/21 11:10:00,-0.5327
2020/02/21 11:15:00,-0.57276
2020/02/21 11:20:00,-0.61144
2020/02/21 11:25:00,-0.64867
2020/02/21 11:30:00,-0.6844
2020/02/21 11:35:00,-0.71867
2020/02/21 11:40:00,-0.75152
2020/02/21 11:45:00,-0.78298
2020/02/21 11:50:00,-0.81306
2020/02/21 11:55:00,-0.84178
2020/02/21 12:00:00,-0.86911
2020/02/21 12:05:00,-0.89503
2020/02/21 12:10:00,-0.91946
2020/02/21 12:15:00,-0.94226
2020/02/21 12:20:00,-0.96335
2020/02/21 12:25:00,-0.98269
2020/02/21 12:30:00,-1.0003
2020/02/21 12:35:00,-1.0161
2020/02/21 12:40:00,-1.0303
2020/02/21 12:45:00,-1.0427
2020/02/21 12:50:00,-1.0534
2020/02/21 12:55:00,-1.0623
2020/02/21 13:00:00,-1.0693
2020/02/21 13:05:00,-1.0746
2020/02/21 13:10:00,-1.0779
2020/02/21 13:15:00,-1.0792
2020/02/21 13:20:00,-1.0786
2020/02/21 13:25:00,-1.076
2020/02/21 13:30:00,-1.0716
2020/02/21 13:35:00,-1.0654
2020/02/21 13:40:00,-1.0574
2020/02/21 13:45:00,-1.0478
2020/02/21 13:50:00,-1.0366
2020/02/21 13:55:00,-1.0239
2020/02/21 14:00:00,-1.0098
2020/02/21 14:05:00,-0.99428
2020/02/21 14:10:00,-0.97738
2020/02/21 14:15:00,-0.95913
2020/02/21 14:20:00,-0.93953
2020/02/21 14:25:00,-0.91857
2020/02/21 14:30:00,-0.89621
2020/02/21 14:35:00,-0.87239
2020/02/21 14:40:00,-0.84709
2020/02/21 14:45:00,-0.82024
2020/02/21 14:50:00,-0.79184
2020/02/21 14:55:00,-0.76187
2020/02/21 15:00:00,-0.73038
2020/02/21 15:05:00,-0.69746
2020/02/21 15:10:00,-0.66322
2020/02/21 15:15:00,-0.62781
2020/02/21 15:20:00,-0.59139
2020/02/21 15:25:00,-0.55412
